"TOA5","StAlbansOuter","CR1000","70415","CR1000.Std.27.04","CPU:saint_albans_outer20170628.cr1","4226","PFL_Step"
"TIMESTAMP","RECORD","PFL_Counter","_CntRS232","_RS232Dpt","sensorParms(1)","sensorParms(2)","sensorParms(3)","sensorParms(4)","sensorParms(5)","sensorParms(6)","sensorParms(7)","sensorParms(8)","sensorParms(9)","sensorParms(10)","sensorParms(11)","sensorParms(12)","sensorParms(13)","sensorParms(14)","sensorParms(15)","sensorParms(16)","sensorParms(17)","sensorParms(18)","sensorParms(19)"
"2020-06-26 23:07:44",34830,347,1,3.18,22.94,118.85,114.17,0.06,8.21,-78.71,1.06,15.68,5.29,100.61,8.64,3.04,0.76,0.23,0.21,3.18,11.38,5.54,3.18
"2020-06-26 23:08:57",34831,347,1,3.63,22.94,118.92,114.24,0.06,8.21,-78.76,1.3,15.7,5.3,100.58,8.64,4.06,1.02,0.35,0.33,3.63,11.37,5.54,3.63
"2020-06-26 23:10:10",34832,347,1,4.18,22.94,118.83,114.15,0.06,8.21,-78.66,1.42,15.49,5.23,100.38,8.62,3.32,0.83,0.3,0.28,4.18,11.38,5.54,4.18
"2020-06-26 23:11:23",34833,347,1,4.65,22.88,119.32,114.48,0.06,8.16,-75.92,1.12,15.94,5.38,99.31,8.54,4.67,1.17,0.31,0.29,4.65,11.37,5.54,4.65
"2020-06-26 23:12:36",34834,347,1,5.19,22.84,118.98,114.08,0.06,8.14,-74.58,1.22,15.68,5.29,98.8,8.5,4.44,1.11,0.31,0.29,5.19,11.37,5.55,5.19
"2020-06-26 23:13:49",34835,347,1,5.68,22.78,119.07,114.02,0.06,8.11,-73.01,1.1,16.1,5.43,98.17,8.45,3.56,0.89,0.31,0.29,5.68,11.34,5.55,5.68
"2020-06-26 23:15:02",34836,347,1,6.2,21.67,120.05,112.41,0.06,7.8,-54.1,0.78,18.47,6.23,84.43,7.43,4.2,1.05,0.19,0.17,6.19,11.34,5.55,6.2
"2020-06-26 23:16:15",34837,347,1,6.69,20.44,120.7,110.18,0.06,7.63,-44.2,0.71,19.94,6.73,74.52,6.72,3.82,0.96,0.18,0.16,6.69,11.33,5.55,6.69
"2020-06-26 23:17:28",34838,347,1,7.19,19.96,120.13,108.56,0.06,7.57,-40.33,0.8,20.96,7.07,68.15,6.2,3.17,0.79,0.17,0.15,7.19,11.37,5.55,7.19
"2020-06-26 23:18:41",34839,347,1,7.65,19.36,120.78,107.77,0.06,7.48,-34.96,0.88,22.07,7.45,57.07,5.25,2.87,0.72,0.14,0.12,7.65,11.36,5.54,7.65
"2020-06-26 23:19:54",34840,347,1,8.17,19.09,121.17,107.49,0.06,7.43,-32.05,1.13,22.56,7.61,50.95,4.72,3.3,0.83,0.15,0.13,8.17,11.35,5.55,8.17
"2020-06-26 23:21:07",34841,347,1,8.67,18.77,121.88,107.37,0.06,7.38,-29.11,1.52,23.71,8,45.89,4.28,3.39,0.85,0.18,0.16,8.67,11.38,5.55,8.67
"2020-06-27 00:01:38",34842,348,1,0.51,22.91,118.89,114.16,0.06,8.2,-78.12,1.16,15.63,5.28,100.52,8.63,3.04,0.76,0.33,0.31,0.51,11.31,5.54,0.51
"2020-06-27 00:02:52",34843,348,1,1.19,22.93,118.88,114.18,0.06,8.2,-78.28,1.27,15.59,5.26,100.59,8.64,3.54,0.89,0.33,0.31,1.19,11.31,5.55,1.19
"2020-06-27 00:04:05",34844,348,1,1.69,22.93,118.9,114.19,0.06,8.2,-78.4,1.12,15.62,5.27,100.56,8.64,2.74,0.68,0.24,0.22,1.69,11.33,5.54,1.69
"2020-06-27 00:05:18",34845,348,1,2.17,22.92,118.91,114.18,0.06,8.2,-78.46,0.98,15.71,5.3,100.34,8.62,3.05,0.76,0.38,0.37,2.17,11.36,5.55,2.17
"2020-06-27 00:06:31",34846,348,1,2.66,22.92,119.25,114.52,0.06,8.2,-78.51,1.15,15.48,5.23,100.41,8.62,4.08,1.02,0.23,0.21,2.66,11.3,5.55,2.66
"2020-06-27 00:07:44",34847,348,1,3.16,22.93,118.97,114.26,0.06,8.2,-78.41,1.07,15.76,5.32,100.47,8.63,3.26,0.82,0.32,0.3,3.16,11.34,5.55,3.16
"2020-06-27 00:08:57",34848,348,1,3.65,22.92,118.9,114.19,0.06,8.2,-78.34,1.08,15.49,5.23,100.45,8.63,3.7,0.93,0.33,0.31,3.65,11.34,5.54,3.65
"2020-06-27 00:10:10",34849,348,1,4.17,22.92,118.86,114.14,0.06,8.2,-78.4,0.78,15.73,5.31,100.22,8.61,4.84,1.21,0.26,0.24,4.17,11.35,5.55,4.17
"2020-06-27 00:11:23",34850,348,1,4.66,22.84,119.01,114.1,0.06,8.14,-74.9,1.17,15.84,5.35,98.9,8.51,3.49,0.87,0.34,0.33,4.66,11.34,5.54,4.66
"2020-06-27 00:12:36",34851,348,1,5.17,22.77,119.06,113.99,0.06,8.12,-73.3,1.28,15.93,5.38,98.22,8.46,2.95,0.74,0.32,0.31,5.17,11.33,5.55,5.17
"2020-06-27 00:13:49",34852,348,1,5.67,22.56,119.19,113.64,0.06,8,-66.07,1.43,16.31,5.51,94.8,8.2,3.47,0.87,0.32,0.3,5.67,11.33,5.54,5.67
"2020-06-27 00:15:02",34853,348,1,6.19,21.61,119.83,112.06,0.06,7.77,-52.39,0.74,18.33,6.18,84.32,7.43,3.81,0.95,0.21,0.19,6.19,11.32,5.54,6.19
"2020-06-27 00:16:15",34854,348,1,6.69,20.26,120.09,109.22,0.06,7.62,-43.34,0.78,20.12,6.79,73.52,6.65,2.98,0.74,0.15,0.13,6.69,11.29,5.55,6.69
"2020-06-27 00:17:28",34855,348,1,7.18,19.95,119.98,108.4,0.06,7.56,-39.94,0.84,20.76,7.01,68.28,6.21,3.64,0.91,0.15,0.13,7.18,11.32,5.54,7.18
"2020-06-27 00:18:41",34856,348,1,7.65,19.57,120.82,108.3,0.06,7.48,-35.14,0.93,21.7,7.32,57.57,5.28,3.28,0.82,0.16,0.14,7.66,11.32,5.54,7.65
"2020-06-27 00:19:54",34857,348,1,8.17,19.05,121.13,107.37,0.06,7.43,-32.42,1.02,22.88,7.72,52.09,4.83,3.82,0.96,0.18,0.17,8.17,11.33,5.54,8.17
"2020-06-27 00:21:07",34858,348,1,8.67,18.55,122.46,107.38,0.06,7.36,-28.25,2.16,24.22,8.17,41.7,3.9,5.28,1.32,0.31,0.29,8.67,11.31,5.55,8.67
"2020-06-27 01:01:38",34859,349,1,0.5,22.87,118.9,114.05,0.06,8.17,-76.39,1.23,15.81,5.34,99.75,8.58,4.4,1.1,0.3,0.28,0.5,11.29,5.55,0.5
"2020-06-27 01:02:52",34860,349,1,1.19,22.87,118.91,114.07,0.06,8.17,-76.55,1.64,15.85,5.35,99.78,8.58,3.61,0.9,0.33,0.31,1.19,11.32,5.54,1.19
"2020-06-27 01:04:05",34861,349,1,1.67,22.87,118.92,114.09,0.06,8.17,-76.63,1.07,15.62,5.27,99.79,8.58,3.04,0.76,0.28,0.26,1.67,11.31,5.55,1.67
"2020-06-27 01:05:18",34862,349,1,2.17,22.87,118.91,114.08,0.06,8.17,-76.72,0.96,15.81,5.34,99.72,8.57,3.86,0.97,0.32,0.3,2.17,11.27,5.55,2.17
"2020-06-27 01:06:31",34863,349,1,2.66,22.87,118.93,114.09,0.06,8.18,-76.92,0.87,15.51,5.24,99.26,8.53,3.21,0.8,0.23,0.21,2.66,11.29,5.54,2.66
"2020-06-27 01:07:44",34864,349,1,3.12,22.87,118.93,114.09,0.06,8.17,-76.63,1.06,15.83,5.34,99.67,8.57,3.43,0.86,0.28,0.26,3.13,11.27,5.55,3.12
"2020-06-27 01:08:57",34865,349,1,3.67,22.85,118.97,114.07,0.06,8.16,-76,1,15.65,5.28,99.43,8.55,3.11,0.78,0.32,0.3,3.66,11.22,5.55,3.67
"2020-06-27 01:10:10",34866,349,1,4.16,22.83,118.99,114.05,0.06,8.15,-75.41,1.14,15.85,5.35,99.16,8.53,3.26,0.82,0.34,0.33,4.16,11.27,5.55,4.16
"2020-06-27 01:11:23",34867,349,1,4.66,22.76,118.99,113.89,0.06,8.12,-73.18,0.93,15.75,5.32,98.32,8.47,3.39,0.85,0.29,0.27,4.66,11.27,5.54,4.66
"2020-06-27 01:12:36",34868,349,1,5.15,22.44,119.2,113.37,0.06,7.98,-64.9,1.52,16.58,5.59,94.33,8.18,3.58,0.9,0.29,0.27,5.15,11.29,5.54,5.15
"2020-06-27 01:13:49",34869,349,1,5.68,21.9,119.84,112.75,0.06,7.86,-57.64,0.85,17.34,5.85,90.45,7.92,3.59,0.9,0.24,0.22,5.68,11.29,5.55,5.68
"2020-06-27 01:15:02",34870,349,1,6.19,21.35,119.75,111.4,0.06,7.71,-49.11,0.91,18.45,6.23,81.7,7.23,4.15,1.04,0.19,0.17,6.19,11.3,5.54,6.19
"2020-06-27 01:16:15",34871,349,1,6.69,20.24,119.81,108.92,0.06,7.59,-41.51,0.71,20.48,6.91,71.81,6.5,4.49,1.13,0.22,0.2,6.69,11.29,5.55,6.69
"2020-06-27 01:17:28",34872,349,1,7.19,20,119.97,108.5,0.06,7.55,-39.1,0.81,20.82,7.03,68.09,6.19,3.16,0.79,0.17,0.15,7.19,11.29,5.55,7.19
"2020-06-27 01:18:41",34873,349,1,7.64,19.63,120.84,108.44,0.06,7.48,-35.18,1.02,21.36,7.21,58.92,5.4,2.72,0.68,0.15,0.13,7.64,11.29,5.54,7.64
"2020-06-27 01:19:54",34874,349,1,8.17,19.07,121.13,107.41,0.06,7.43,-32.19,1.33,22.83,7.7,52.25,4.84,5.28,1.32,0.24,0.23,8.17,11.29,5.55,8.17
"2020-06-27 01:21:07",34875,349,1,8.66,18.53,122.73,107.56,0.06,7.36,-27.69,1.97,24.48,8.26,38.62,3.62,4.77,1.19,0.21,0.19,8.66,11.25,5.54,8.66
"2020-06-27 02:01:38",34876,350,1,0.54,22.83,120.49,115.49,0.06,8.16,-76.01,1.27,15.76,5.32,99.53,8.56,3.81,0.95,0.46,0.44,0.55,11.24,5.54,0.54
"2020-06-27 02:02:52",34877,350,1,1.17,22.83,120.48,115.49,0.06,8.16,-76.12,1.68,15.85,5.35,99.59,8.57,3.17,0.79,0.35,0.33,1.17,11.24,5.55,1.17
"2020-06-27 02:04:05",34878,350,1,1.68,22.83,120.35,115.35,0.06,8.16,-76.11,1.48,15.6,5.27,99.54,8.57,2.78,0.69,0.31,0.29,1.68,11.25,5.55,1.68
"2020-06-27 02:05:18",34879,350,1,2.17,22.83,120.47,115.48,0.06,8.17,-76.17,0.9,15.77,5.32,99.51,8.56,3.63,0.91,0.3,0.28,2.17,11.22,5.55,2.17
"2020-06-27 02:06:31",34880,350,1,2.66,22.82,120.61,115.58,0.06,8.15,-75.24,1.53,15.61,5.27,99.13,8.53,3.31,0.83,0.36,0.34,2.66,11.25,5.55,2.66
"2020-06-27 02:07:44",34881,350,1,3.12,22.81,120.61,115.57,0.06,8.14,-74.66,1.32,15.91,5.37,98.55,8.48,3.68,0.92,0.34,0.32,3.12,11.26,5.55,3.12
"2020-06-27 02:08:57",34882,350,1,3.66,22.76,120.62,115.47,0.06,8.09,-71.49,0.98,15.8,5.33,97.54,8.4,3.64,0.91,0.3,0.28,3.66,11.25,5.55,3.66
"2020-06-27 02:10:10",34883,350,1,4.16,22.75,120.58,115.41,0.06,8.08,-71.09,1.39,16.01,5.4,97.27,8.38,3.39,0.85,0.34,0.32,4.16,11.25,5.55,4.16
"2020-06-27 02:11:23",34884,350,1,4.65,22.67,120.69,115.32,0.06,8.05,-69.16,1.04,16.2,5.47,96.34,8.31,3.74,0.94,0.36,0.34,4.65,11.25,5.55,4.65
"2020-06-27 02:12:36",34885,350,1,5.16,22.31,121.12,114.89,0.06,7.92,-61.72,1.28,16.73,5.65,91.45,7.95,5.2,1.3,0.29,0.27,5.16,11.25,5.55,5.16
"2020-06-27 02:13:49",34886,350,1,5.69,21.91,120.65,113.52,0.06,7.81,-54.8,1.08,17.56,5.93,86.67,7.59,3.43,0.86,0.21,0.19,5.69,11.24,5.55,5.69
"2020-06-27 02:15:02",34887,350,1,6.18,21.29,120.87,112.3,0.06,7.7,-48.17,0.83,18.78,6.34,80.41,7.13,3.84,0.96,0.15,0.13,6.18,11.23,5.55,6.18
"2020-06-27 02:16:15",34888,350,1,6.69,20.32,121.39,110.54,0.06,7.6,-42.29,0.78,20.16,6.8,72.03,6.5,3.69,0.92,0.2,0.18,6.69,11.23,5.55,6.69
"2020-06-27 02:17:28",34889,350,1,7.19,19.86,121,109.13,0.06,7.52,-37.38,0.72,20.99,7.08,63.31,5.77,3.37,0.84,0.16,0.14,7.19,11.23,5.55,7.19
"2020-06-27 02:18:41",34890,350,1,7.64,19.49,121.7,108.89,0.06,7.48,-35.13,0.89,21.95,7.41,58.21,5.34,3.52,0.88,0.17,0.15,7.64,11.22,5.55,7.64
"2020-06-27 02:19:54",34891,350,1,8.18,18.94,122.63,108.42,0.06,7.41,-31.16,1.44,23.22,7.83,48.45,4.5,4.12,1.03,0.21,0.19,8.18,11.26,5.55,8.18
"2020-06-27 02:21:07",34892,350,1,8.66,18.69,123.31,108.46,0.06,7.35,-27.64,1.79,24.81,8.37,37.89,3.54,3.48,0.87,0.17,0.15,8.66,11.26,5.55,8.66
"2020-06-27 03:01:38",34893,351,1,0.54,22.8,120.22,115.16,0.06,8.14,-74.81,1.1,15.8,5.33,98.89,8.51,2.24,0.56,0.28,0.26,0.54,11.24,5.54,0.54
"2020-06-27 03:02:52",34894,351,1,1.16,22.8,120.1,115.04,0.06,8.15,-75.1,1.28,15.73,5.31,99.01,8.52,4.39,1.1,0.39,0.38,1.16,11.22,5.55,1.16
"2020-06-27 03:04:05",34895,351,1,1.67,22.79,119.08,114.07,0.06,8.14,-74.83,1.07,15.63,5.27,98.52,8.48,2.84,0.71,0.31,0.29,1.68,11.24,5.55,1.67
"2020-06-27 03:05:18",34896,351,1,2.18,22.79,119.95,114.9,0.06,8.14,-74.56,1.14,15.84,5.35,98.61,8.49,3.3,0.83,0.31,0.29,2.18,11.23,5.55,2.18
"2020-06-27 03:06:31",34897,351,1,2.68,22.79,118.93,113.91,0.06,8.13,-74.32,1.32,15.67,5.29,98.85,8.51,5.43,1.36,0.35,0.33,2.68,11.24,5.55,2.68
"2020-06-27 03:07:44",34898,351,1,3.18,22.79,118.93,113.91,0.06,8.13,-73.93,0.85,15.77,5.32,98.72,8.5,4.58,1.15,0.46,0.44,3.18,11.23,5.54,3.18
"2020-06-27 03:08:57",34899,351,1,3.68,22.73,119.04,113.88,0.06,8.11,-72.57,1.16,16.1,5.43,97.77,8.43,3.72,0.93,0.36,0.34,3.68,11.22,5.55,3.68
"2020-06-27 03:10:10",34900,351,1,4.16,22.66,119.09,113.76,0.06,8.05,-69.07,1.93,16.1,5.43,96.41,8.32,3.54,0.89,0.3,0.29,4.16,11.2,5.55,4.16
"2020-06-27 03:11:23",34901,351,1,4.65,22.57,119.17,113.65,0.06,8.04,-68.5,0.77,15.98,5.39,95.65,8.27,4.98,1.25,0.32,0.31,4.65,11.21,5.55,4.65
"2020-06-27 03:12:36",34902,351,1,5.15,22.44,119.23,113.4,0.06,7.98,-65.02,1.53,16.46,5.56,94.15,8.16,3.83,0.96,0.28,0.27,5.15,11.2,5.55,5.15
"2020-06-27 03:13:49",34903,351,1,5.69,22.15,119.35,112.85,0.06,7.87,-58.44,0.98,17.12,5.78,89.29,7.78,4.13,1.03,0.21,0.19,5.69,11.2,5.54,5.69
"2020-06-27 03:15:02",34904,351,1,6.18,21.32,119.81,111.39,0.06,7.7,-48.28,1.04,18.56,6.26,77.87,6.9,3.47,0.87,0.2,0.18,6.18,11.23,5.55,6.18
"2020-06-27 03:16:15",34905,351,1,6.69,20.38,119.76,109.19,0.06,7.59,-41.66,0.75,20.05,6.77,70.89,6.4,3.35,0.84,0.17,0.15,6.69,11.24,5.54,6.69
"2020-06-27 03:17:28",34906,351,1,7.18,19.79,120.26,108.3,0.06,7.52,-37.3,1.06,21.16,7.14,62.59,5.71,3.66,0.92,0.24,0.22,7.18,11.23,5.54,7.18
"2020-06-27 03:18:41",34907,351,1,7.65,19.33,120.63,107.57,0.06,7.46,-34.15,0.98,22.14,7.47,55.64,5.13,3.96,0.99,0.2,0.18,7.65,11.23,5.55,7.65
"2020-06-27 03:19:54",34908,351,1,8.16,19.31,120.64,107.52,0.06,7.46,-33.71,0.88,22.41,7.56,55.03,5.07,3.77,0.94,0.2,0.18,8.17,11.2,5.55,8.16
"2020-06-27 03:21:07",34909,351,1,8.66,18.81,122.27,107.8,0.06,7.37,-28.62,1.59,24.54,8.28,40.77,3.8,3.41,0.85,0.16,0.14,8.66,11.21,5.55,8.66
"2020-06-27 04:01:38",34910,352,1,0.52,22.76,118.6,113.52,0.06,8.14,-74.37,1.01,15.8,5.33,98.32,8.47,3.27,0.82,0.3,0.28,0.52,11.23,5.55,0.52
"2020-06-27 04:02:52",34911,352,1,1.18,22.75,118.88,113.78,0.06,8.14,-74.45,1.37,15.59,5.26,98.25,8.47,2.97,0.74,0.32,0.3,1.18,11.25,5.55,1.18
"2020-06-27 04:04:05",34912,352,1,1.67,22.75,119.24,114.13,0.06,8.14,-74.56,1.27,15.94,5.38,98.72,8.51,3.15,0.79,0.27,0.25,1.68,11.23,5.55,1.67
"2020-06-27 04:05:18",34913,352,1,2.17,22.75,120.1,114.94,0.06,8.14,-74.37,0.98,15.76,5.32,98.65,8.5,3.39,0.85,0.3,0.28,2.17,11.23,5.55,2.17
"2020-06-27 04:06:31",34914,352,1,2.66,22.75,119.85,114.7,0.06,8.13,-74.19,1.54,15.61,5.27,98.54,8.49,3.39,0.85,0.32,0.3,2.66,11.23,5.55,2.66
"2020-06-27 04:07:44",34915,352,1,3.12,22.75,120.1,114.93,0.06,8.13,-74.11,1.08,15.75,5.32,98.51,8.49,4.47,1.12,0.39,0.37,3.12,11.21,5.55,3.12
"2020-06-27 04:08:57",34916,352,1,3.66,22.65,119.15,113.79,0.06,8.07,-70.35,1.16,16.16,5.45,97.14,8.39,3.87,0.97,0.31,0.29,3.66,11.21,5.55,3.66
"2020-06-27 04:10:10",34917,352,1,4.16,22.6,118.93,113.47,0.06,8.03,-67.98,1.07,16.09,5.43,95.55,8.26,4.04,1.01,0.36,0.34,4.16,11.2,5.55,4.16
"2020-06-27 04:11:23",34918,352,1,4.66,22.58,119.84,114.3,0.06,8.04,-68.38,1.05,16.28,5.49,95.53,8.26,2.78,0.69,0.26,0.24,4.66,11.22,5.55,4.66
